ward,address,assault,injury,burglary,dnsty,owner,elder,single,manag,retail,high,nhmem,commt,detach
ê¢ìcíJ,è„ëcétíJ1,0,0,0,0.00843643,0.380405036,0.140120416,0.551724138,0.043452022,0.00090044,0,1.80405,0.735063368,0.297755884
ê¢ìcíJ,ñkëÚ3,1,1,0.498256104,0.012728351,0.344294968,0.164424514,0.647732935,0.029120198,0.014187006,0,1.617339,0.629491945,0.271549576
ê¢ìcíJ,ë„ìc6,0,1,1.4197823,0.010522227,0.313771888,0.144817795,0.643634643,0.045319022,0.002853401,0,1.60814,0.663088849,0.280643635
ê¢ìcíJ,ê‘íÁ5,0,1,0.946073794,0.011902483,0.412961211,0.156575213,0.588930937,0.024664879,0.004858961,0,1.764901,0.741018767,0.329706717
ê¢ìcíJ,îîíJ2,0,0,0.687285223,0.006072499,0.479725086,0.126460481,0.290721649,0.042209808,0,0.144329897,2.391065,0.810055866,0.118213058
ê¢ìcíJ,ããìc2,0,0,0,0.006311754,0.561589404,0.19205298,0.463576159,0.015479876,0,0,1.965563,0.794117647,0.365562914
ê¢ìcíJ,ê‘íÁ4,1,2,1.304915181,0.010983546,0.377120487,0.1461505,0.592866464,0.034243176,0.010415019,0,1.761635,0.685359801,0.300565463
ê¢ìcíJ,ñkëÚ1,0,0,0.637755102,0.012385344,0.381377551,0.135204082,0.634885204,0.036722072,0.005659502,0,1.649554,0.691921144,0.240752551
ê¢ìcíJ,îîíJ4,0,1,0,0.01081367,0.338734568,0.144290123,0.607253086,0.023049645,0.005473586,0,1.699846,0.72606383,0.216049383
ê¢ìcíJ,è„ñkëÚ1,2,1,0.557103064,0.007892118,0.425069638,0.176044568,0.459610028,0.022981732,0,0,2.013928,0.769004125,0.306406685
ê¢ìcíJ,èºå¥5,2,0,0.315457413,0.010272896,0.369716088,0.148264984,0.571293375,0.037352071,0.005003581,0,1.781388,0.706360947,0.309148265
ê¢ìcíJ,è„ëcétíJ2,0,0,0,0.00641545,0.553837342,0.163802978,0.39862543,0.034327518,0.000275578,0,2.155212,0.779403489,0.431844215
ê¢ìcíJ,ñkëÚ2,17,13,1.08401084,0.009953797,0.303523035,0.12195122,0.687804878,0.036078965,0.128795121,0.047154472,1.504065,0.618107556,0.13495935
ê¢ìcíJ,î™î¶éR1,0,0,0,0.006910994,0.517100977,0.167752443,0.419381107,0.031404959,0.002583181,0,2.135993,0.742975207,0.352605863
ê¢ìcíJ,ç˜è„êÖ3,0,0,0,0.003452542,0.39408284,0.140828402,0.444970414,0.024213075,0.001720142,0,2.080473,0.759079903,0.376331361
ê¢ìcíJ,ããìc1,0,0,1.455604076,0.003786411,0.509461426,0.18922853,0.526928675,0.032102729,0,0,1.839884,0.78812199,0.505094614
ê¢ìcíJ,î™î¶éR2,1,0,16.47446458,0.003003452,0.441515651,0.128500824,0.425041186,0.018604651,0.002543285,0,2.103789,0.773643411,0.429983526
ê¢ìcíJ,èºå¥4,1,0,0,0.008820548,0.480440098,0.169315403,0.468826406,0.046122995,0,0,2.020782,0.745989305,0.399144254
ê¢ìcíJ,îîíJ1,0,1,0,0.003672247,0.525274725,0.097802198,0.406593407,0.033472803,0,0,2.201099,0.742677824,0.147252747
ê¢ìcíJ,ç˜è„êÖ2,0,0,3.857280617,0.006179593,0.526518804,0.18900675,0.515911283,0.034078807,0.006185552,0,1.901639,0.727369542,0.494696239
ê¢ìcíJ,è„ëcétíJ6,0,0,3.444316877,0.005576402,0.561423651,0.150401837,0.383467279,0.035908596,0,0,2.26062,0.773667029,0.437428243
ê¢ìcíJ,îîíJ3,0,0,0,0.006434045,0.537626628,0.196092619,0.424023155,0.041697692,0.001033544,0,2.075977,0.784065525,0.458031838
ê¢ìcíJ,ë„ìc5,0,0,2.06291903,0.01042481,0.348117586,0.122227953,0.613202682,0.053250774,0.001672056,0,1.703455,0.66873065,0.309953584
ê¢ìcíJ,ë„ìc4,0,0,2.78551532,0.007370659,0.380687094,0.167130919,0.571959146,0.056497175,0.004475776,0,1.725627,0.692090395,0.299442897
ê¢ìcíJ,è„ëcétíJ7,0,0,1.25,0.005878873,0.5725,0.1975,0.4525,0.026954178,0.002667539,0,1.99375,0.727762803,0.45
ê¢ìcíJ,èºå¥6,1,0,0.884564352,0.009143433,0.308712959,0.121627598,0.571870854,0.036077236,0,0,1.777974,0.738313008,0.192835029
ê¢ìcíJ,ë„ëÚ2,0,0,1.223990208,0.009082369,0.414524684,0.152590779,0.615259078,0.05370844,0.004498571,0,1.715218,0.669565217,0.345573235
ê¢ìcíJ,ç˜è„êÖ1,0,0,0,0.007156058,0.340499307,0.15742025,0.44590846,0.030425963,0.003310049,0,2.110264,0.768086545,0.311373093
ê¢ìcíJ,ê‘íÁ2,0,0,1.62425555,0.008575003,0.468868435,0.184082296,0.495397943,0.051466188,0.00322201,0,1.9085,0.728904847,0.372495939
ê¢ìcíJ,ëDã¥6,1,0,0.915750916,0.007825769,0.28021978,0.202380952,0.562271062,0.022426096,0.024473445,0.208791209,1.809524,0.748216106,0.152930403
ê¢ìcíJ,ê‘íÁ3,0,0,0,0.007773384,0.46374269,0.140350877,0.456140351,0.056537102,0.005950503,0,2.061988,0.726737338,0.333918129
ê¢ìcíJ,ë„ëÚ1,1,1,0,0.008547762,0.468190241,0.19147622,0.519456455,0.054275093,0,0,1.875849,0.739776952,0.394070414
ê¢ìcíJ,ë„ëÚ5,0,2,2.963841138,0.010573521,0.317131002,0.124481328,0.651452282,0.047475509,0.014453195,0,1.608773,0.641296157,0.270302312
ê¢ìcíJ,ë„ìc2,1,0,1.035732781,0.009630788,0.408596582,0.152770585,0.565510098,0.065461347,0.001246865,0.029518384,1.775246,0.685162095,0.353702745
ê¢ìcíJ,ëDã¥7,0,1,0,0.012853666,0.122860904,0.227731461,0.445809566,0.015037594,0.001810455,0.624396665,2.00351,0.802631579,0.028521281
ê¢ìcíJ,êÁçŒë‰4,0,0,0,0.006166057,0.541489362,0.084042553,0.230851064,0.016877637,0,0,2.63617,0.765400844,0.062765957
ê¢ìcíJ,êÁçŒë‰5,0,0,1.175088132,0.005887041,0.352526439,0.124559342,0.368977673,0.015283843,0.002926226,0,2.298472,0.736899563,0.332549941
ê¢ìcíJ,ëDã¥5,0,2,0,0.009776241,0.321411765,0.164235294,0.445176471,0.027488152,0.001591802,0,2.026824,0.776303318,0.24
ê¢ìcíJ,êÁçŒë‰6,0,0,0,0.011247505,0.860126582,0.086708861,0.187341772,0.027508091,0.0076241,0.620886076,2.679747,0.812297735,0.079113924
ê¢ìcíJ,è„ëcétíJ5,0,0,0,0.010212896,0.61309138,0.115359689,0.392741413,0.027556644,0.004480966,0,2.218406,0.777709737,0.281270253
ê¢ìcíJ,ëcétíJ6,0,0,0.77579519,0.005842281,0.605896043,0.127230411,0.271528317,0.030181087,0.001124039,0,2.596587,0.795439302,0.63382467
ê¢ìcíJ,ë„ìc3,0,0,1.418942888,0.010030651,0.358283079,0.123093295,0.580702377,0.043530351,0.002362665,0,1.736077,0.706070288,0.271372827
ê¢ìcíJ,è„ëcétíJ3,0,0,1.824817518,0.003332729,0.667883212,0.178832117,0.28649635,0.03654485,0,0,2.432482,0.799003322,0.687956204
ê¢ìcíJ,ë„ëÚ3,0,0,0,0.006406654,0.519114688,0.142857143,0.439637827,0.07826087,0,0,2.076459,0.735869565,0.35915493
ê¢ìcíJ,ã{ç‚3,0,1,0.409332788,0.01029253,0.413016783,0.164142448,0.570609906,0.037786775,0.007558248,0,1.76709,0.733693207,0.232091691
ê¢ìcíJ,è„ëcétíJ4,0,1,2.360346184,0.005401294,0.221085759,0.140047207,0.35877262,0.029411765,0,0,2.294256,0.770123839,0.223446105
ê¢ìcíJ,ê‘íÁ1,0,0,0.916590284,0.007639494,0.455087076,0.166819432,0.499541705,0.049268293,0.000903295,0,1.941338,0.734146341,0.393217232
ê¢ìcíJ,ëDã¥4,0,0,0,0.006236799,0.566197183,0.183098592,0.364788732,0.029593944,0.006860479,0,2.240845,0.785271851,0.330985915
ê¢ìcíJ,çãìøéõ1,2,1,0,0.011482089,0.401524778,0.166454892,0.595510377,0.02815534,0.021991532,0,1.721305,0.682524272,0.299449386
ê¢ìcíJ,î~ãu1,2,0,0,0.011421481,0.292221745,0.134078212,0.607219596,0.035242291,0.015382433,0,1.712076,0.703377386,0.227761066
ê¢ìcíJ,åoì∞2,7,1,1.751313485,0.010356655,0.368359603,0.15061296,0.621716287,0.027247956,0.052272992,0,1.675423,0.656675749,0.326328079
ê¢ìcíJ,írêK4,2,1,0.35932447,0.011229671,0.510959396,0.142651815,0.452389508,0.046795124,0.003954394,0.219187927,1.976644,0.727880456,0.17606899
ê¢ìcíJ,ëDã¥3,0,0,0,0.008230201,0.581727338,0.117059243,0.39614561,0.03166784,0,0.137758744,2.162027,0.816326531,0.233404711
ê¢ìcíJ,åoì∞3,0,0,0.742390497,0.007801432,0.428359317,0.172976986,0.543429844,0.045762712,0.003052231,0,1.812918,0.711016949,0.403860431
ê¢ìcíJ,ë„ìc1,1,1,0.899280576,0.010954532,0.341276978,0.129946043,0.598920863,0.027478448,0.009678802,0,1.713129,0.689116379,0.248651079
ê¢ìcíJ,êÁçŒë‰2,0,0,1.278772379,0.006206137,0.572890026,0.199488491,0.407928389,0.040504648,0,0,2.091432,0.75564409,0.54859335
ê¢ìcíJ,ë„ëÚ4,0,1,0,0.010454719,0.424798568,0.132945389,0.559534467,0.047165078,0.005344355,0,1.828559,0.705469142,0.330796777
ê¢ìcíJ,êÁçŒë‰3,0,0,0,0.008118985,0.458866545,0.083180987,0.422303473,0.028037383,0.028720725,0,2.153565,0.731520816,0.171846435
ê¢ìcíJ,ã{ç‚2,1,0,0,0.009447289,0.391764706,0.163529412,0.534705882,0.036553525,0.017316325,0,1.776471,0.725848564,0.318823529
ê¢ìcíJ,ëcétíJ5,1,0,0,0.005239235,0.694492255,0.246987952,0.316695353,0.051464064,0.001384204,0,2.305508,0.753327418,0.700516351
ê¢ìcíJ,éOèh2,1,1,0.461041955,0.010887909,0.479944675,0.155832181,0.547717842,0.027763227,0.002133408,0,1.834025,0.68465165,0.338404795
ê¢ìcíJ,ëDã¥2,0,0,0,0.006290275,0.530201342,0.142281879,0.409395973,0.019021739,0,0,2.195973,0.763586957,0.316778523
ê¢ìcíJ,ëDã¥1,0,0,0.711490573,0.010966465,0.400213447,0.160085379,0.568125222,0.030218688,0.010350065,0,1.782995,0.731610338,0.301316258
ê¢ìcíJ,ê¨èÈ9,0,0,0,0.004532268,0.631006346,0.200362647,0.356300997,0.052111411,0,0,2.278332,0.787960467,0.362647325
ê¢ìcíJ,î~ãu2,1,0,8.641975309,0.008119308,0.519135802,0.151234568,0.460493827,0.036316472,0,0,2.017284,0.753566796,0.380864198
ê¢ìcíJ,î~ãu3,0,0,1.196172249,0.009277982,0.572966507,0.148325359,0.498803828,0.039735099,0,0,1.970096,0.764238411,0.442583732
ê¢ìcíJ,írêK3,4,2,0.339558574,0.013804819,0.347028862,0.114431239,0.652971138,0.029134181,0.012093865,0.135483871,1.602716,0.653262208,0.155517827
ê¢ìcíJ,ëæéqì∞3,0,0,0.425531915,0.013904791,0.342978723,0.139148936,0.572765957,0.043281329,0.004479118,0.088510638,1.700851,0.66129844,0.217446809
ê¢ìcíJ,é·ó—5,0,0,0.55157198,0.011320022,0.420849421,0.126861555,0.544401544,0.029643073,0.01481031,0,1.829564,0.701754386,0.28681743
ê¢ìcíJ,åoì∞4,0,0,0.865800866,0.010467626,0.367532468,0.177489177,0.548051948,0.031411158,0.013481034,0,1.801732,0.761368964,0.256709957
ê¢ìcíJ,åoì∞1,1,1,1.206272618,0.01155163,0.359871331,0.149979895,0.634097306,0.036757776,0.01296365,0,1.647768,0.691328935,0.209489345
ê¢ìcíJ,éOèh1,2,0,0.412881916,0.014560784,0.423203964,0.122213047,0.646160198,0.02106319,0.003991891,0.025598679,1.614368,0.660982949,0.227497936
ê¢ìcíJ,é·ó—2,0,0,2.100840336,0.011168348,0.503676471,0.155987395,0.508928571,0.031836271,0.002328694,0,1.891282,0.71176805,0.383403361
ê¢ìcíJ,ã{ç‚1,0,1,0.466200466,0.007951751,0.45967366,0.165034965,0.510955711,0.036753446,0.002172367,0,1.863869,0.734558448,0.350582751
ê¢ìcíJ,ëæéqì∞5,0,0,0.441111601,0.014443336,0.48213498,0.156153507,0.593295104,0.025693731,0.021948519,0,1.724746,0.664439877,0.388619321
ê¢ìcíJ,írêK2,2,1,0.765990042,0.013866502,0.327843738,0.152049023,0.619685944,0.021316033,0.008592877,0.221754117,1.628878,0.677942539,0.147453083
ê¢ìcíJ,çãìøéõ2,0,0,0.808407437,0.005714988,0.473726758,0.22069523,0.485044462,0.052539405,0.000928628,0,1.932902,0.76882662,0.443007276
ê¢ìcíJ,ê¨èÈ8,0,0,0,0.005893469,0.573495811,0.213252094,0.255902513,0.072078907,0.00461872,0,2.416603,0.780728376,0.302361005
ê¢ìcíJ,ëcétíJ4,0,0,0,0.007664206,0.342527261,0.182809493,0.449005773,0.030803907,0.005427379,0,2.058371,0.818933133,0.339961514
ê¢ìcíJ,êÁçŒë‰1,0,0,0,0.00905594,0.530282638,0.142664872,0.396366083,0.037209302,0,0,2.076716,0.815946844,0.250336474
ê¢ìcíJ,ê¨èÈ7,0,0,0.962463908,0.004487499,0.593840231,0.186717998,0.288739172,0.079143389,0.001135912,0,2.435996,0.771880819,0.599615014
ê¢ìcíJ,ëcétíJ2,0,0,0.730994152,0.010695137,0.113304094,0.35380117,0.541666667,0.009814613,0.001977975,0,1.689327,0.823336968,0.090643275
ê¢ìcíJ,åoì∞5,0,0,0.445235975,0.010144191,0.383793411,0.119323241,0.52760463,0.032165146,0.033318655,0,1.848175,0.746519443,0.210596616
ê¢ìcíJ,ê¢ìcíJ4,0,0,1.114206128,0.008696255,0.455710306,0.155431755,0.554317549,0.029860229,0.010154512,0,1.816713,0.692503177,0.22729805
ê¢ìcíJ,é·ó—4,0,1,0,0.010304682,0.396768402,0.151256732,0.53994614,0.029916626,0.014504256,0,1.832585,0.710642472,0.250448833
ê¢ìcíJ,ëæéqì∞2,1,1,0.373134328,0.015129507,0.28358209,0.115671642,0.703731343,0.017814155,0.021249054,0.025,1.500746,0.6543091,0.197761194
ê¢ìcíJ,ç˜ãu5,0,0,0.42973786,0.00895426,0.43575419,0.127632144,0.505801461,0.032346241,0.003736393,0,1.914052,0.76309795,0.207563386
ê¢ìcíJ,ê¢ìcíJ3,0,0,1.091107474,0.013956304,0.463175123,0.176213857,0.545553737,0.02309613,0.009448867,0.075831969,1.79269,0.709113608,0.223677032
ê¢ìcíJ,ç˜1,0,0,1.082837033,0.007698355,0.459122902,0.177043855,0.514347591,0.03339405,0.000400131,0,1.894423,0.735883424,0.376285869
ê¢ìcíJ,ç˜ãu2,0,1,0.52246604,0.009866356,0.388192268,0.202194357,0.470219436,0.026568683,0.01271698,0.053814002,2.001045,0.731486716,0.233019854
ê¢ìcíJ,é·ó—1,0,1,1.99920032,0.014256707,0.381447421,0.119952019,0.648140744,0.02303263,0.00453182,0,1.62615,0.67706334,0.244302279
ê¢ìcíJ,ëcétíJ1,2,0,2.331002331,0.009583193,0.417249417,0.162004662,0.574592075,0.030913978,0.009169931,0,1.811772,0.720430108,0.385198135
ê¢ìcíJ,ëæéqì∞1,0,2,1.096491228,0.009156066,0.314144737,0.070723684,0.589912281,0.0169279,0.012057494,0.168311404,1.741776,0.72539185,0.067434211
ê¢ìcíJ,ëcétíJ3,0,1,0.865800866,0.007645513,0.482683983,0.19047619,0.464069264,0.050531915,0.018716613,0.08008658,1.947619,0.812765957,0.270995671
ê¢ìcíJ,ëæéqì∞4,2,3,0.520562207,0.013016237,0.331077564,0.118688183,0.704841229,0.01754386,0.114259657,0.084331078,1.501822,0.620107962,0.206142634
ê¢ìcíJ,írêK1,0,1,0,0.002406182,0.170168067,0.050420168,0.390756303,0.01592719,0.002744867,0,2.271008,0.85665529,0.046218487
ê¢ìcíJ,ê¨èÈ4,0,0,0,0.004105689,0.773413897,0.18429003,0.212990937,0.099099099,0,0,2.518127,0.795045045,0.503776435
ê¢ìcíJ,ê¨èÈ6,4,1,0,0.002336763,0.671014493,0.215942029,0.357971014,0.128318584,0.021176489,0,2.171014,0.713864307,0.501449275
ê¢ìcíJ,é·ó—3,0,0,0,0.011626615,0.40990991,0.142142142,0.610610611,0.03626943,0.007640513,0.037037037,1.681181,0.704663212,0.237737738
ê¢ìcíJ,ç˜ãu1,0,1,0.907441016,0.004372213,0.49092559,0.161524501,0.444646098,0.01732435,0.007462915,0,2.043557,0.728585178,0.362068966
ê¢ìcíJ,ãm2,0,0,0.840336134,0.00829359,0.373109244,0.104201681,0.431932773,0.041852182,0.003024721,0,2.040336,0.749777382,0.185714286
ê¢ìcíJ,ç˜2,0,0,1.308044474,0.009570977,0.538260301,0.120994114,0.432308698,0.044624746,0.000400616,0,2.100719,0.752535497,0.342707652
ê¢ìcíJ,ê¨èÈ5,1,0,0,0.003934593,0.726516052,0.239001189,0.300832342,0.137485311,0.001141547,0,2.376932,0.740305523,0.678953627
ê¢ìcíJ,ãm4,1,0,0,0.00982943,0.430467091,0.116772824,0.404989384,0.033787466,0.004179073,0,2.160297,0.784741144,0.226645435
ê¢ìcíJ,ãm6,0,1,1.610305958,0.007747683,0.417874396,0.133655395,0.520128824,0.035234899,0.013274612,0,1.914654,0.759228188,0.283413849
ê¢ìcíJ,ê¢ìcíJ2,1,0,0,0.012395298,0.465398838,0.146856841,0.53671421,0.020011435,0.015577609,0,1.837295,0.7135506,0.250396197
ê¢ìcíJ,â∫în2,0,0,0.567214974,0.012923339,0.275950085,0.228871242,0.549347703,0.019133938,0.002880812,0.038287011,1.76886,0.760993622,0.138967669
ê¢ìcíJ,äÏëΩå©9,2,1,0.704721635,0.004848931,0.372093023,0.132487667,0.494714588,0.027173913,0.010097669,0,2.015504,0.808229814,0.307258633
ê¢ìcíJ,ç˜ãu3,0,1,0.553709856,0.00781515,0.553156146,0.176633444,0.415836102,0.040358744,0.001722276,0,2.104651,0.765695067,0.368217054
ê¢ìcíJ,éOå¨íÉâÆ1,1,3,0.958772771,0.01541213,0.335890061,0.116650687,0.679450304,0.025019857,0.022317789,0.09332055,1.539789,0.657664813,0.155001598
ê¢ìcíJ,éOå¨íÉâÆ2,1,3,0,0.016873327,0.472430809,0.106844025,0.610384038,0.03125,0.022578618,0.134735035,1.660588,0.67275,0.133447758
ê¢ìcíJ,ç˜ãu4,0,2,0,0.006342756,0.561852861,0.167302452,0.40599455,0.042149631,0.000425155,0,2.13406,0.758693361,0.340054496
ê¢ìcíJ,ãm8,0,1,0,0.007635316,0.453534031,0.161649215,0.462041885,0.056298381,0.010653464,0,2.009162,0.718508093,0.34882199
ê¢ìcíJ,ê¢ìcíJ1,0,1,0.595947557,0.012062475,0.385876043,0.145411204,0.557210965,0.029745989,0.008633511,0,1.7941,0.704879679,0.235995232
ê¢ìcíJ,ç˜3,1,0,0,0.007343488,0.611208406,0.158201985,0.375364857,0.033490012,0.010991654,0,2.224168,0.757344301,0.348511384
ê¢ìcíJ,è„în5,0,0,0,0.009564636,0.480104941,0.148229121,0.512898994,0.034010392,0.002634771,0.024486226,1.935724,0.74350496,0.353738522
ê¢ìcíJ,â∫în1,0,0,0.99009901,0.012480049,0.437293729,0.12640264,0.537953795,0.028343023,0.005370952,0,1.854125,0.702761628,0.276237624
ê¢ìcíJ,ê¨èÈ2,1,1,0,0.00507512,0.659970238,0.225446429,0.37797619,0.090196078,0.007714636,0,2.133185,0.724705882,0.499255952
ê¢ìcíJ,ãm1,1,0,0,0.006037667,0.612095296,0.171044594,0.390348198,0.041561713,0.02269381,0,2.196701,0.777707809,0.317043372
ê¢ìcíJ,å∑ä™5,0,1,0,0.011543409,0.517804154,0.178041543,0.416172107,0.04854726,0.001417236,0.099406528,2.075668,0.812431041,0.163204748
ê¢ìcíJ,ãm5,0,0,0,0.0062305,0.399624765,0.135084428,0.411819887,0.029107981,0.001882009,0,2.174484,0.769014085,0.263602251
ê¢ìcíJ,å∑ä™3,0,0,0.521376434,0.009190732,0.501564129,0.150677789,0.459854015,0.045793397,0.001312962,0,2.024505,0.747603834,0.246089677
ê¢ìcíJ,å∑ä™4,0,1,0.42973786,0.010505321,0.432316287,0.122905028,0.494198539,0.036274071,0.003187261,0.009454233,1.929093,0.761755486,0.157284057
ê¢ìcíJ,è„în2,0,2,0.361141206,0.015872734,0.353557241,0.123149151,0.627663416,0.027624309,0.007027798,0.170458649,1.655832,0.699107522,0.210545323
ê¢ìcíJ,å∑ä™1,0,0,0,0.007624811,0.597457627,0.122881356,0.335687382,0.055989583,0.000965666,0,2.341337,0.77734375,0.31779661
ê¢ìcíJ,è„în4,6,0,1.138519924,0.011718205,0.390132827,0.141176471,0.614041746,0.025842178,0.007662416,0.059203036,1.667932,0.680203046,0.217457306
ê¢ìcíJ,ãm3,0,1,0,0.010050358,0.583772392,0.159114858,0.440990516,0.030188679,0.008260568,0,2.10274,0.750404313,0.368809273
ê¢ìcíJ,è„ópâÍ2,0,0,0,0.002047224,0.891111111,0.342222222,0.315555556,0.064766839,0.012101366,0.962222222,2.155556,0.805699482,0.008888889
ê¢ìcíJ,è„în1,0,0,0.373831776,0.01690546,0.471775701,0.131962617,0.607850467,0.029084688,0.007943986,0.10317757,1.700561,0.705731394,0.290093458
ê¢ìcíJ,è„ópâÍ4,1,0,0,0.008160356,0.425398633,0.164578588,0.325740319,0.042576419,0.000780717,0.055808656,2.309795,0.827510917,0.192482916
ê¢ìcíJ,â∫în5,0,0,0,0.009556973,0.539249147,0.172598732,0.488054608,0.058359621,0.000885336,0,1.945392,0.735015773,0.450999512
ê¢ìcíJ,ãm7,0,0,0,0.00519359,0.392950392,0.161879896,0.460835509,0.04850214,0,0,1.953003,0.711840228,0.338120104
ê¢ìcíJ,ñÏëÚ1,0,1,1.064962726,0.012714154,0.416400426,0.124068158,0.454206603,0.036124795,0,0.181576145,2.01278,0.749315818,0.307774228
ê¢ìcíJ,ê¨èÈ3,0,0,1.19047619,0.003659807,0.69047619,0.135714286,0.28452381,0.073196986,0,0,2.433333,0.805166846,0.373809524
ê¢ìcíJ,è„ópâÍ6,0,0,0.843881857,0.004994948,0.48185654,0.15021097,0.378059072,0.022222222,0.00085989,0,2.249789,0.774712644,0.38649789
ê¢ìcíJ,â∫în4,0,0,0,0.005091211,0.588176353,0.178356713,0.463927856,0.056155508,0.001214136,0,2.02004,0.750539957,0.424849699
ê¢ìcíJ,â∫în3,0,0,1.607717042,0.009880172,0.490353698,0.150589496,0.528403001,0.051051051,0.001440197,0,1.907288,0.71951952,0.392818864
ê¢ìcíJ,ê¨èÈ1,0,0,0,0.00301467,0.633766234,0.197402597,0.368831169,0.069553806,0.016153931,0,2.174026,0.754593176,0.419480519
ê¢ìcíJ,ãÓëÚ2,0,0,0.746547219,0.009983324,0.401642404,0.128779395,0.589772303,0.035802469,0.004922721,0.086972751,1.736469,0.720576132,0.286674132
ê¢ìcíJ,äÏëΩå©8,0,0,0,0.007488058,0.282072368,0.117598684,0.554276316,0.024892704,0.022556544,0,1.825658,0.727896996,0.212993421
ê¢ìcíJ,å∑ä™2,0,0,0.496031746,0.009052724,0.524305556,0.15327381,0.415674603,0.043005181,0.000862164,0,2.103175,0.765803109,0.295634921
ê¢ìcíJ,ëÂë†1,0,0,0,0.004108622,0.505548705,0.12946979,0.308261406,0.032402235,0.003237249,0,2.373613,0.789944134,0.205918619
ê¢ìcíJ,è„ópâÍ1,0,0,0,0.00636753,0.578431373,0.171945701,0.401206637,0.045,0.001147692,0,2.101056,0.799285714,0.23453997
ê¢ìcíJ,ñÏëÚ2,0,0,0,0.012177578,0.523602484,0.140993789,0.524223602,0.041188386,0.009220166,0.085093168,1.861491,0.681971641,0.291925466
ê¢ìcíJ,ñÏëÚ4,0,0,0,0.012408189,0.443548387,0.137717122,0.573200993,0.032235459,0,0.147022333,1.741935,0.722494744,0.233870968
ê¢ìcíJ,äÏëΩå©7,0,0,5.294506949,0.00452589,0.327597617,0.111846459,0.446724024,0.018711019,0.001485666,0,2.099272,0.796950797,0.339510258
ê¢ìcíJ,è„în3,0,0,0,0.010714832,0.435483871,0.169354839,0.584101382,0.039325843,0.053981523,0.02764977,1.74424,0.70505618,0.375576037
ê¢ìcíJ,ëÂë†2,1,0,1.394700139,0.00473089,0.259414226,0.061366806,0.542538354,0.023653088,0,0,1.926081,0.889618922,0.087866109
ê¢ìcíJ,êVí¨3,0,0,0,0.007549221,0.51970181,0.149094782,0.430244941,0.063122924,0,0,2.062833,0.759689922,0.332268371
ê¢ìcíJ,ëÂë†3,0,0,0,0.012649711,0,0.395080707,0.508070715,0.009090909,0,0,1.684858,0.885227273,0
ê¢ìcíJ,ç˜êVí¨2,1,0,0,0.00904624,0.526670754,0.127529123,0.519313305,0.038436482,0.008025696,0,1.815451,0.746579805,0.104843654
ê¢ìcíJ,è„ópâÍ3,0,0,0,0.006988608,0.536044362,0.16728281,0.409426987,0.05158371,0.00169871,0,2.112754,0.783710407,0.292051756
ê¢ìcíJ,â∫în6,0,0,0.32488629,0.010398645,0.500974659,0.147173489,0.519493177,0.05834512,0.000888513,0.034437947,1.87167,0.730551627,0.319038337
ê¢ìcíJ,ãÓëÚ3,0,0,1.889168766,0.011164528,0.375314861,0.143576826,0.572418136,0.020714286,0.007086804,0.020151134,1.75,0.722857143,0.263224181
ê¢ìcíJ,ñÏëÚ3,1,0,0.396825397,0.00957707,0.573412698,0.145238095,0.394444444,0.056474385,0.003709214,0.082936508,2.105556,0.76643808,0.220238095
ê¢ìcíJ,è„ópâÍ5,0,0,0,0.005598056,0.448675497,0.153145695,0.420529801,0.033519553,0.00199732,0,2.112583,0.735035914,0.272350993
ê¢ìcíJ,ãÓëÚ1,1,0,0.68119891,0.006829031,0.3126703,0.101498638,0.423024523,0.040197461,0.007377959,0.213896458,2.157357,0.760930889,0.18119891
ê¢ìcíJ,äÏëΩå©4,0,1,0.873362445,0.004241319,0.428820961,0.135371179,0.383406114,0.014937759,0,0,2.233188,0.754356846,0.440174672
ê¢ìcíJ,ópâÍ3,1,1,0,0.013992111,0.422809458,0.108484006,0.525266574,0.028154852,0.009743231,0.124246639,1.876217,0.699346405,0.154844692
ê¢ìcíJ,ëÂë†5,0,0,0,0.003101445,0.459499264,0.106038292,0.315169367,0.031209363,0.000374549,0,2.357879,0.798439532,0.434462445
ê¢ìcíJ,ëÂë†4,2,0,0,0.000303,0.62295082,0.163934426,0.360655738,0.032786885,0,0,2.311475,0.672131148,0.360655738
ê¢ìcíJ,äÏëΩå©6,0,0,0,0.005806439,0.428571429,0.119254658,0.351552795,0.02200489,0.001125223,0,2.329193,0.819070905,0.398757764
ê¢ìcíJ,êVí¨2,0,1,1.121076233,0.008938857,0.463565022,0.144058296,0.514013453,0.039855072,0.009950992,0,1.900785,0.73852657,0.316143498
ê¢ìcíJ,ç˜êVí¨1,0,0,0.579374276,0.007913373,0.438586327,0.162224797,0.484936269,0.037724181,0.014863937,0,1.92584,0.716759431,0.326187717
ê¢ìcíJ,äÏëΩå©5,0,0,0,0.003752758,0.396901073,0.141835518,0.414779499,0.025477707,0.001807049,0,2.164482,0.807643312,0.367103695
ê¢ìcíJ,ãÓëÚ4,1,0,0.519480519,0.011228654,0.511688312,0.13038961,0.535584416,0.050799087,0.011922789,0.067532468,1.901299,0.716894977,0.361558442
ê¢ìcíJ,ópâÍ4,3,1,0,0.007694828,0.337457818,0.135545557,0.603487064,0.02394822,0.039897985,0,1.694038,0.653074434,0.205849269
ê¢ìcíJ,ópâÍ2,2,8,0,0.007390773,0.408246488,0.119619393,0.511554146,0.057128664,0.011878147,0.024920707,1.898505,0.73869846,0.144086996
